Date,Open,High,Low,Close,Adj Close,Volume,%delivery,Share Delivery,52_Week_High,52_Week_Low,Basic EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Dividend / Share(Rs.),P/E,P/B (price to book ratio),FII,DII,%Delivery,Delivery_Volume,Traded_Volume
26-09-2022,2959.850098,3025.850098,2926.100098,2994.399902,2898.224365,2925489,0.139125198,4070.09235,4043,2926.100098,103.24,113.96,210.86,43,26.27588542,14.20089112,13.05,8.53,59.80%,1748.39,2925.49
27-09-2022,3009.399902,3025,2976,3017.449951,2920.53418,2227447,0.105928959,2359.511416,4043,2926.100098,103.24,113.96,210.86,43,26.4781498,14.31020559,13.05,8.53,61.50%,1369.17,2227.45
28-09-2022,2980,3049.949951,2980,3035.649902,2938.149902,2739767,0.130292961,3569.723557,4043,2926.100098,103.24,113.96,210.86,43,26.63785453,14.39651855,13.05,8.53,67%,1836.02,2739.77
29-09-2022,3054,3055.850098,2990,2997.300049,2901.031738,2493902,0.118600551,2957.781522,4043,2926.100098,103.24,113.96,210.86,43,26.30133423,14.21464502,13.05,8.53,64.90%,1617.74,2493.9
30-09-2022,2990.850098,3019.699951,2950.100098,3004.550049,2908.048828,2817353,0.133982658,3774.764439,4043,2926.100098,103.24,113.96,210.86,43,26.36495304,14.24902802,13.05,8.53,58.60%,1650.78,2817.35
03-10-2022,2995,3020.699951,2974,2984.949951,2889.078125,1763331,0.083857356,1478.682761,4043,2926.100098,103.24,113.96,210.86,43,26.19296201,14.15607489,12.94,9.25,58.40%,1030.28,1763.33
04-10-2022,3029.949951,3098,3023,3091.149902,2991.866699,2145875,0.102049703,2189.859062,4043,2926.100098,103.24,113.96,210.86,43,27.12486752,14.65972637,12.94,9.25,50.20%,1076.88,2145.88
06-10-2022,3111,3124,3092.449951,3101.949951,3002.320313,1790816,0.085164439,1525.138401,4043,2926.100098,103.24,113.96,210.86,43,27.21963804,14.71094542,12.94,9.25,61.70%,1104.82,1790.82
07-10-2022,3097.399902,3105,3058.100098,3064.899902,2966.459961,1939879,0.092253312,1789.602624,4043,2926.100098,103.24,113.96,210.86,43,26.89452354,14.53523619,12.94,9.25,60.30%,1170.49,1939.88
10-10-2022,3010,3127,3005,3118.550049,3018.387207,3064063,0.145715253,4464.807156,4043,2926.100098,103.24,113.96,210.86,43,27.36530404,14.7896711,12.94,9.25,38.70%,1184.32,3064.06
11-10-2022,3100,3145,3053.350098,3069.550049,2970.960693,4730645,0.224971593,10642.60741,4043,2926.100098,103.24,113.96,210.86,43,26.93532861,14.55728943,12.94,9.25,29.20%,1381.25,4730.65
12-10-2022,3084.899902,3109.899902,3062.050049,3100.75,3001.158691,1665247,0.079192852,1318.756594,4043,2926.100098,103.24,113.96,210.86,43,27.20910846,14.70525467,12.94,9.25,43.50%,723.68,1665.25
13-10-2022,3100.75,3110,3052.350098,3103.300049,3003.626953,2054781,0.097717617,2007.88302,4043,2926.100098,103.24,113.96,210.86,43,27.23148516,14.71734823,12.94,9.25,55%,1129.49,2054.78
14-10-2022,3145,3150,3071,3099.149902,2999.610352,2245977,0.106810176,2398.931977,4043,2926.100098,103.24,113.96,210.86,43,27.19506759,14.69766624,12.94,9.25,48.40%,1086.31,2245.98
17-10-2022,3072.649902,3128.399902,3071.449951,3111.75,3019.600342,1517005,0.072143023,1094.413266,4043,2926.100098,103.24,113.96,210.86,43,27.30563356,14.75742199,12.94,9.25,53.40%,809.35,1517.01
18-10-2022,3150,3155.350098,3128.550049,3144.699951,3051.574463,1793722,0.085302637,1530.092175,4043,2926.100098,103.24,113.96,210.86,43,27.59476967,14.91368657,12.94,9.25,63.40%,1137.17,1793.72
19-10-2022,3159,3159,3112,3121.850098,3029.401123,1194289,0.05679587,678.3068283,4043,2926.100098,103.24,113.96,210.86,43,27.394262,14.80532153,12.94,9.25,53.60%,640.34,1194.29
20-10-2022,3105,3160,3105,3157.300049,3063.80127,1587601,0.075500302,1198.643548,4043,2926.100098,103.24,113.96,210.86,43,27.70533563,14.97344233,12.94,9.25,58.50%,929.13,1587.6
21-10-2022,3157.800049,3160.399902,3127,3137.399902,3044.490234,1021913,0.048598319,496.6325408,4043,2926.100098,103.24,113.96,210.86,43,27.53071167,14.87906622,12.94,9.25,52.80%,539.41,1021.91
24-10-2022,3170.100098,3178,3155,3161.699951,3068.070801,260949,0.012409748,32.38311322,4043,2926.100098,103.24,113.96,210.86,43,27.74394482,14.99430879,12.94,9.25,52.80%,539.41,1021.91
25-10-2022,3180.5,3184.25,3151.149902,3162.100098,3068.458984,2069643,0.098424397,2037.033646,4043,2926.100098,103.24,113.96,210.86,43,27.7474561,14.99620648,12.94,9.25,70.20%,1453.56,2069.64
27-10-2022,3160.699951,3174,3134.350098,3157.399902,3063.898193,2438421,0.115962085,2827.643826,4043,2926.100098,103.24,113.96,210.86,43,27.70621185,14.97391588,12.94,9.25,71.80%,1750.1,2438.42
28-10-2022,3150,3178.5,3145,3163.25,3069.574951,1355739,0.064473822,874.0967456,4043,2926.100098,103.24,113.96,210.86,43,27.75754651,15.00165987,12.94,9.25,72.90%,988.13,1355.74
31-10-2022,3199,3199,3177.800049,3193.149902,3098.589355,1919414,0.091280074,1752.042516,4043,2926.100098,103.24,113.96,210.86,43,28.01991841,15.14345965,12.94,9.25,70.70%,1357.03,1919.41
01-11-2022,3214.5,3262.600098,3203.449951,3259.699951,3163.168701,2991060,0.142243506,4254.588623,4043,2926.100098,103.24,113.96,210.86,43,28.60389568,15.45907214,12.94,9.25,66.10%,1977.18,2991.06
02-11-2022,3270,3270,3222.050049,3241.699951,3145.70166,1405955,0.066861905,940.048294,4043,2926.100098,103.24,113.96,210.86,43,28.44594552,15.37370744,12.94,9.25,69%,970.65,1405.95
03-11-2022,3228.050049,3228.050049,3195,3206.75,3111.786621,1422652,0.067655951,962.5087404,4043,2926.100098,103.24,113.96,210.86,43,28.13925939,15.20795789,12.94,9.25,61%,868.25,1422.65
04-11-2022,3217,3220.050049,3166.149902,3217.399902,3122.121338,1464013,0.069622924,1019.288656,4043,2926.100098,103.24,113.96,210.86,43,28.23271238,15.25846487,12.94,9.25,57.40%,841.07,1464.01
07-11-2022,3229,3242.800049,3195.100098,3233.699951,3137.938965,1474498,0.070121551,1033.940864,4043,2926.100098,103.24,113.96,210.86,43,28.37574545,15.33576758,12.94,9.25,65.30%,962.74,1474.5
09-11-2022,3249.800049,3249.800049,3201.649902,3216.050049,3120.811523,1162267,0.055273025,642.4201268,4043,2926.100098,103.24,113.96,210.86,43,28.2208674,15.25206321,12.94,9.25,60.50%,703.21,1162.27
10-11-2022,3170,3225,3170,3205.649902,3110.719482,1573092,0.074810309,1176.834982,4043,2926.100098,103.24,113.96,210.86,43,28.12960602,15.20274069,12.94,9.25,60.70%,955.33,1573.09
11-11-2022,3269.600098,3341.600098,3255.050049,3315.949951,3217.75293,3265394,0.155289794,5070.823628,4043,2926.100098,103.24,113.96,210.86,43,29.09748992,15.72583682,12.94,9.25,62.20%,2031.57,3265.39
14-11-2022,3324,3349,3309,3335.5,3236.724365,1342074,0.063823966,856.5648529,4043,2926.100098,103.24,113.96,210.86,43,29.26904177,15.81855259,12.94,9.25,57.70%,774.22,1342.07
15-11-2022,3321,3339.949951,3292,3332.600098,3233.910156,1400708,0.066612377,933.0448984,4043,2926.100098,103.24,113.96,210.86,43,29.2435951,15.80479986,12.94,9.25,57.70%,774.22,1342.07
16-11-2022,3338.899902,3367.899902,3321.449951,3355.350098,3255.986572,1748235,0.083139448,1453.472923,4043,2926.100098,103.24,113.96,210.86,43,29.44322655,15.91269135,12.94,9.25,51.50%,900.93,1748.23
17-11-2022,3340,3360,3317.75,3349,3249.824219,1417986,0.067434054,956.2054408,4043,2926.100098,103.24,113.96,210.86,43,29.38750439,15.88257612,12.94,9.25,58.80%,834.38,1417.99
18-11-2022,3350,3362.75,3321,3343.449951,3244.438721,1164540,0.05538112,644.9352955,4043,2926.100098,103.24,113.96,210.86,43,29.33880266,15.8562551,12.94,9.25,56.80%,661.59,1164.54
21-11-2022,3322.5,3333.699951,3273,3283.5,3186.26416,1304194,0.062022536,808.8941978,4043,2926.100098,103.24,113.96,210.86,43,28.81274131,15.57194347,12.94,9.25,62.60%,816.05,1304.19
22-11-2022,3280,3318.949951,3255.25,3314.949951,3216.782715,1149739,0.05467724,628.6455576,4043,2926.100098,103.24,113.96,210.86,43,29.08871491,15.72109433,12.94,9.25,55.40%,636.95,1149.74
23-11-2022,3330,3330,3291,3308.300049,3210.329834,1150011,0.054690176,628.9430369,4043,2926.100098,103.24,113.96,210.86,43,29.03036196,15.68955728,12.94,9.25,55.40%,636.81,1150.01
24-11-2022,3316.25,3392.949951,3308.300049,3380.149902,3280.052002,1296591,0.061660966,799.4905411,4043,2926.100098,103.24,113.96,210.86,43,29.66084505,16.030304,12.94,9.25,55.80%,723.63,1296.59
25-11-2022,3383,3403.350098,3348,3389.649902,3289.270508,1588981,0.075565929,1200.728262,4043,2926.100098,103.24,113.96,210.86,43,29.74420764,16.07535759,12.94,9.25,52.90%,840.41,1588.98
28-11-2022,3366,3417,3365.550049,3395.25,3294.704834,2195437,0.104406684,2292.182976,4043,2926.100098,103.24,113.96,210.86,43,29.79334854,16.10191596,12.94,9.25,59.90%,1314.42,2195.44
29-11-2022,3383,3429,3383,3397.350098,3296.742676,1576028,0.074949934,1181.231942,4043,2926.100098,103.24,113.96,210.86,43,29.81177692,16.11187564,12.94,9.25,64.80%,1021.3,1576.03
30-11-2022,3383,3414.899902,3375,3390.800049,3290.386719,3410702,0.162200094,5532.161834,4043,2926.100098,103.24,113.96,210.86,43,29.75430018,16.08081214,12.94,9.25,73.40%,2501.86,3410.7
01-12-2022,3425,3480,3420,3475.649902,3372.723633,2180856,0.103713267,2261.837006,4043,2926.100098,103.24,113.96,210.86,43,30.49885839,16.48321115,12.94,9.25,47.40%,1034.71,2180.86
02-12-2022,3458.100098,3468.899902,3413,3439.149902,3337.304688,2411749,0.114693665,2766.123324,4043,2926.100098,103.24,113.96,210.86,43,30.17857057,16.31011051,12.94,9.25,56.40%,1359.18,2411.75
05-12-2022,3433,3439.149902,3407,3425.899902,3324.446777,1475065,0.070148515,1034.736195,4043,2926.100098,103.24,113.96,210.86,43,30.06230171,16.24727261,12.94,9.25,62.40%,920.18,1475.07
06-12-2022,3400.050049,3407.949951,3368,3385.350098,3285.098145,1166999,0.055498061,647.6618145,4043,2926.100098,103.24,113.96,210.86,43,29.70647681,16.05496584,12.94,9.25,52.20%,608.95,1167
07-12-2022,3368.300049,3393.699951,3354,3380.600098,3280.488525,1167505,0.055522124,648.2235767,4043,2926.100098,103.24,113.96,210.86,43,29.66479552,16.03243905,12.94,9.25,50.90%,593.78,1167.51
08-12-2022,3360,3380.600098,3339.449951,3350.550049,3251.328613,1285619,0.06113918,786.0169091,4043,2926.100098,103.24,113.96,210.86,43,29.40110608,15.8899272,12.94,9.25,56.70%,729.44,1285.62
09-12-2022,3374.100098,3374.100098,3276.350098,3292.75,3195.23999,1797896,0.085501137,1537.221524,4043,2926.100098,103.24,113.96,210.86,43,28.89391014,15.61581144,12.94,9.25,56.20%,1010.7,1797.9
12-12-2022,3255.5,3296,3236.100098,3286.449951,3189.126465,1527610,0.072647357,1109.768286,4043,2926.100098,103.24,113.96,210.86,43,28.83862716,15.58593356,12.94,9.25,50.70%,775.01,1527.61
13-12-2022,3277.199951,3336.449951,3267.800049,3332.100098,3233.424805,1378016,0.065533232,903.0584168,4043,2926.100098,103.24,113.96,210.86,43,29.2392076,15.80242861,12.94,9.25,53.90%,743.15,1378.02
14-12-2022,3348.800049,3377,3340.899902,3365.350098,3265.690186,1213311,0.057700484,700.0863248,4043,2926.100098,103.24,113.96,210.86,43,29.53097664,15.96011618,12.94,9.25,62.80%,762.01,1213.31
15-12-2022,3358.800049,3364.75,3298.949951,3305.100098,3207.224365,1415694,0.067325055,953.116762,4043,2926.100098,103.24,113.96,210.86,43,29.00228236,15.67438157,12.94,9.25,62.20%,879.92,1415.69
16-12-2022,3275,3292,3225.199951,3240.25,3144.294922,2703680,0.1285768,3476.305226,4043,2926.100098,103.24,113.96,210.86,43,28.43322218,15.36683107,12.94,9.25,71.30%,1928.86,2703.68
19-12-2022,3227,3245.5,3194.5,3202.050049,3107.226074,2120965,0.100865077,2139.31299,4043,2926.100098,103.24,113.96,210.86,43,28.09801728,15.18566845,12.94,9.25,73.10%,1549.69,2120.97
20-12-2022,3198.899902,3249,3163.649902,3243.949951,3147.885254,1529971,0.072759637,1113.201345,4043,2926.100098,103.24,113.96,210.86,43,28.46568929,15.38437803,12.94,9.25,43.70%,669.14,1529.97
21-12-2022,3249,3283.050049,3240,3268.550049,3171.75708,1432566,0.068127423,975.9703041,4043,2926.100098,103.24,113.96,210.86,43,28.68155536,15.50104358,12.94,9.25,49.80%,713.18,1432.57
22-12-2022,3294,3294,3245.100098,3259.699951,3163.168701,1384101,0.065822611,911.0514199,4043,2926.100098,103.24,113.96,210.86,43,28.60389568,15.45907214,12.94,9.25,55.90%,773.36,1384.1
23-12-2022,3217,3266.850098,3217,3228.350098,3132.747314,1360281,0.064689822,879.9633583,4043,2926.100098,103.24,113.96,210.86,43,28.32880044,15.31039599,12.94,9.25,51.90%,706.64,1360.28
26-12-2022,3228.350098,3272,3225.050049,3252.899902,3156.570068,870157,0.041381377,360.0829525,4043,2926.100098,103.24,113.96,210.86,43,28.54422519,15.42682302,12.94,9.25,49.80%,433.29,870.16
27-12-2022,3269.199951,3273.800049,3231.5,3259.5,3162.974854,835883,0.039751436,332.2754922,4043,2926.100098,103.24,113.96,210.86,43,28.6021411,15.45812387,12.94,9.25,47.80%,399.27,835.88
28-12-2022,3249.800049,3266.100098,3226,3257.100098,3160.645996,910795,0.043313967,394.5014466,4043,2926.100098,103.24,113.96,210.86,43,28.58108194,15.44674238,12.94,9.25,52.20%,475.77,910.79
29-12-2022,3231.100098,3271.5,3228,3268.75,3171.950928,1037927,0.049359884,512.3195675,4043,2926.100098,103.24,113.96,210.86,43,28.68330993,15.50199184,12.94,9.25,56.30%,584.06,1037.93
30-12-2022,3286.050049,3299,3246.199951,3256.699951,3160.257568,1163131,0.055314113,643.3755997,4043,2926.100098,103.24,113.96,210.86,43,28.57757065,15.44484469,12.94,9.25,57.20%,665.34,1163.13
02-01-2023,3261,3266.850098,3235.199951,3261.449951,3164.866943,709547,0.033743373,239.4250908,3575,3070.25,106.88,117.61,203.66,115,27.73105987,16.01419008,12.72,9.58,46.80%,331.82,709.55
03-01-2023,3252,3320,3245.300049,3311.350098,3213.289307,1245178,0.059215958,737.3440877,3575,3070.25,106.88,117.61,203.66,115,28.15534476,16.259207,12.72,9.58,53.60%,667.1,1245.18
04-01-2023,3306.699951,3327.350098,3286.199951,3314.649902,3216.491455,1231668,0.058573474,721.4307354,3575,3070.25,106.88,117.61,203.66,115,28.18340194,16.27540952,12.72,9.58,63.20%,778.26,1231.67
05-01-2023,3330.199951,3337.300049,3281.949951,3311.100098,3213.046875,1826057,0.086840368,1585.754615,3575,3070.25,106.88,117.61,203.66,115,28.15321909,16.25797946,12.72,9.58,65.90%,1202.56,1826.06
06-01-2023,3300,3301.550049,3200,3211.550049,3116.444824,2488376,0.118337756,2944.688311,3575,3070.25,106.88,117.61,203.66,115,27.30677705,15.76917435,12.72,9.58,63.70%,1584.55,2488.38
09-01-2023,3229,3327,3221.149902,3319.949951,3221.634521,2885060,0.137202547,3958.375806,3575,3070.25,106.88,117.61,203.66,115,28.22846655,16.30143352,12.72,9.58,51%,1472.53,2885.06
10-01-2023,3285,3298,3230.100098,3286.399902,3189.078125,3864655,0.183788382,7102.786899,3575,3070.25,106.88,117.61,203.66,115,27.94320128,16.13669794,12.72,9.58,45.10%,1741.4,3864.66
11-01-2023,3290.100098,3349.5,3271.149902,3328.699951,3230.125732,2720512,0.129377266,3519.724055,3575,3070.25,106.88,117.61,203.66,115,28.30286499,16.34439729,12.72,9.58,48%,1305.51,2720.51
12-01-2023,3329,3350,3315.550049,3334.350098,3235.608398,2250391,0.107020089,2408.370445,3575,3070.25,106.88,117.61,203.66,115,28.35090637,16.37214032,12.72,9.58,67.80%,1525,2250.39
13-01-2023,3342.899902,3379,3305,3374.550049,3274.617676,1742837,0.082882739,1444.511046,3575,3070.25,106.88,117.61,203.66,115,28.69271362,16.56952788,12.72,9.58,49.90%,870.22,1742.84
16-01-2023,3317,3353,3298.050049,3334.050049,3300.854004,1843607,0.087674979,1616.382059,3575,3070.25,106.88,117.61,203.66,115,28.34835515,16.37066704,12.72,9.58,48.90%,901.76,1843.61
17-01-2023,3330,3381.800049,3321,3378.399902,3344.761963,1688475,0.080297488,1355.803011,3575,3070.25,106.88,117.61,203.66,115,28.72544769,16.58843122,12.72,9.58,66%,1114.32,1688.47
18-01-2023,3380,3408.949951,3372.25,3390,3356.246826,2421189,0.115142596,2787.819867,3575,3070.25,106.88,117.61,203.66,115,28.82407959,16.64538937,12.72,9.58,75.80%,1836.24,2421.19
19-01-2023,3380,3387,3361,3373.100098,3339.515137,1585044,0.075378701,1194.785572,3575,3070.25,106.88,117.61,203.66,115,28.68038515,16.56240841,12.72,9.58,71.70%,1137,1585.04
20-01-2023,3365,3394.649902,3355.600098,3363.100098,3329.614746,1529349,0.072730057,1112.296399,3575,3070.25,106.88,117.61,203.66,115,28.59535837,16.51330697,12.72,9.58,74.70%,1142.02,1529.35
23-01-2023,3388,3419,3355.600098,3414.899902,3380.898926,1067916,0.050786048,542.3523311,3575,3070.25,106.88,117.61,203.66,115,29.03579545,16.76765149,12.72,9.58,52.10%,556.6,1067.92
24-01-2023,3425,3451.949951,3417.300049,3436.300049,3402.085693,1387863,0.066001518,916.0106436,3575,3070.25,106.88,117.61,203.66,115,29.21775401,16.8727293,12.72,9.58,60.50%,839.7,1387.86
25-01-2023,3425.300049,3435,3405,3429.75,3395.601074,874110,0.041569367,363.3619954,3575,3070.25,106.88,117.61,203.66,115,29.16206105,16.84056761,12.72,9.58,56.80%,496.77,874.11
27-01-2023,3426,3446,3382.300049,3411.050049,3377.087402,1785879,0.084929654,1516.740856,3575,3070.25,106.88,117.61,203.66,115,29.00306138,16.74874815,12.72,9.58,63.60%,1136.35,1785.88
30-01-2023,3420,3458.449951,3385.550049,3433.649902,3399.461914,1953798,0.092915247,1815.376235,3575,3070.25,106.88,117.61,203.66,115,29.19522066,16.8597167,12.72,9.58,64.60%,1262.72,1953.8
31-01-2023,3449,3449,3351,3358.699951,3325.258545,2820375,0.134126373,3782.866694,3575,3070.25,106.88,117.61,203.66,115,28.55794534,16.49170162,12.72,9.58,67.90%,1914.02,2820.38
01-02-2023,3363,3419,3355,3408.350098,3374.414063,2205161,0.104869121,2312.532956,3575,3070.25,106.88,117.61,203.66,115,28.98010456,16.735491,12.72,9.58,62.80%,1384.24,2205.16
02-02-2023,3427,3469,3420.100098,3460.399902,3425.945557,1813847,0.086259706,1564.619096,3575,3070.25,106.88,117.61,203.66,115,29.42266731,16.99106306,12.72,9.58,58.60%,1063.8,1813.85
03-02-2023,3504,3504,3452.899902,3482.300049,3447.62793,1804469,0.085813724,1548.48205,3575,3070.25,106.88,117.61,203.66,115,29.60887721,17.09859594,12.72,9.58,60.60%,1094,1804.47
06-02-2023,3473.149902,3473.149902,3436.850098,3459.949951,3425.500244,1138714,0.054152933,616.6470309,3575,3070.25,106.88,117.61,203.66,115,29.41884152,16.98885373,12.72,9.58,60.60%,1094,1804.47
07-02-2023,3468.899902,3493,3461.399902,3472.550049,3437.974854,1455647,0.069225068,1007.672633,3575,3070.25,106.88,117.61,203.66,115,29.5259761,17.05072203,12.72,9.58,63%,917.47,1455.65
08-02-2023,3478.050049,3539.899902,3478.050049,3520.100098,3485.051514,1986946,0.09449164,1877.49787,3575,3070.25,106.88,117.61,203.66,115,29.93027887,17.28419963,12.72,9.58,57.60%,1144.92,1986.95
09-02-2023,3515,3547.600098,3505.300049,3540.850098,3505.594971,1655427,0.07872585,1303.248978,3575,3070.25,106.88,117.61,203.66,115,30.10670944,17.38608513,12.72,9.58,67.90%,1124.2,1655.43
10-02-2023,3520,3542.350098,3508.149902,3537.550049,3502.327881,1187821,0.056488276,670.9796097,3575,3070.25,106.88,117.61,203.66,115,30.07865019,17.36988141,12.72,9.58,70.10%,832.14,1187.82
13-02-2023,3549,3549,3473.399902,3482.399902,3447.726807,1087939,0.051738266,562.8807745,3575,3070.25,106.88,117.61,203.66,115,29.60972623,17.09908623,12.72,9.58,52.20%,568.31,1087.94
14-02-2023,3505,3524.850098,3495,3500.100098,3465.250732,1579818,0.075130172,1186.919978,3575,3070.25,106.88,117.61,203.66,115,29.7602253,17.18599675,12.72,9.58,59.80%,944.22,1579.82
15-02-2023,3487,3526,3460.149902,3520.649902,3485.595703,1429449,0.067979191,971.727861,3575,3070.25,106.88,117.61,203.66,115,29.93495368,17.28689926,12.72,9.58,62.50%,894.1,1429.45
16-02-2023,3527.199951,3575,3527,3558.050049,3522.623535,1618931,0.076990238,1246.418834,3575,3070.25,106.88,117.61,203.66,115,30.2529551,17.47053937,12.72,9.58,63.50%,1027.58,1618.93
17-02-2023,3526.149902,3538.899902,3490,3501.149902,3466.289795,1061369,0.050474697,535.7227902,3575,3070.25,106.88,117.61,203.66,115,29.76915145,17.19115144,12.72,9.58,58.60%,621.93,1061.37
20-02-2023,3502,3522,3475.050049,3487.300049,3452.578125,1296082,0.06163676,798.8629557,3575,3070.25,106.88,117.61,203.66,115,29.6513906,17.12314666,12.72,9.58,64.40%,834.88,1296.08
21-02-2023,3494,3508.899902,3444.75,3451,3416.639404,1139541,0.054192262,617.5430457,3575,3070.25,106.88,117.61,203.66,115,29.34274296,16.94490818,12.72,9.58,62.60%,713.44,1139.54
22-02-2023,3414.949951,3447,3395,3401.550049,3367.681885,1218430,0.057943925,706.0061621,3575,3070.25,106.88,117.61,203.66,115,28.92228594,16.70210178,12.72,9.58,61%,742.65,1218.43
23-02-2023,3421,3452.399902,3408,3413.800049,3379.809814,1441570,0.06855562,988.2772453,3575,3070.25,106.88,117.61,203.66,115,29.02644374,16.76225105,12.72,9.58,60.60%,873.67,1441.57
24-02-2023,3422.5,3433.949951,3382.300049,3400.449951,3366.592529,977592,0.04649058,454.4881899,3575,3070.25,106.88,117.61,203.66,115,28.91293216,16.69670014,12.72,9.58,64.80%,633.08,977.59
27-02-2023,3390,3390,3316,3331.850098,3298.675781,1128022,0.053644462,605.1213334,3575,3070.25,106.88,117.61,203.66,115,28.32964967,16.35986496,12.72,9.58,53.10%,599.47,1128.02
28-02-2023,3328.5,3392,3299.899902,3312.850098,3279.86499,4116217,0.19575172,8057.565571,3575,3070.25,106.88,117.61,203.66,115,28.16809878,16.26657222,12.72,9.58,61.90%,2546.26,4116.22
01-03-2023,3323,3389,3315,3385.699951,3351.989502,1669307,0.07938593,1325.194893,3575,3070.25,106.88,117.61,203.66,115,28.78751765,16.62427551,12.72,9.58,63.80%,1064.39,1669.31
02-03-2023,3361,3369.899902,3318,3321.449951,3288.37915,1556538,0.074023063,1152.197105,3575,3070.25,106.88,117.61,203.66,115,28.24122057,16.30879874,12.72,9.58,64.60%,1005.54,1556.54
03-03-2023,3354,3358,3331.100098,3342.149902,3308.873291,1043190,0.049610173,517.5283616,3575,3070.25,106.88,117.61,203.66,115,28.4172256,16.41043849,12.72,9.58,62.80%,655.07,1043.19
06-03-2023,3361.899902,3404.949951,3359,3371.850098,3338.277588,1334132,0.063446274,846.4570504,3575,3070.25,106.88,117.61,203.66,115,28.6697568,16.55627073,12.72,9.58,63.90%,853.01,1334.13
08-03-2023,3364,3396,3330.850098,3390.399902,3356.642822,1844590,0.087721727,1618.106209,3575,3070.25,106.88,117.61,203.66,115,28.82747983,16.64735295,12.72,9.58,61.30%,1130.19,1844.59
09-03-2023,3385,3385,3330.850098,3336.850098,3303.626221,1648500,0.078396428,1292.365118,3575,3070.25,106.88,117.61,203.66,115,28.37216306,16.38441568,12.72,9.58,71.40%,1176.46,1648.5
10-03-2023,3312.899902,3337.25,3290,3331,3297.834229,1024404,0.048716782,499.0566599,3575,3070.25,106.88,117.61,203.66,115,28.32242156,16.35569086,12.72,9.58,55.50%,569.02,1024.4
13-03-2023,3333,3369.800049,3272,3281.949951,3249.272461,1901233,0.090415454,1719.008452,3575,3070.25,106.88,117.61,203.66,115,27.90536477,16.11484804,12.72,9.58,62.20%,1182.85,1901.23
14-03-2023,3280,3304.399902,3209.399902,3214.949951,3182.939697,2670334,0.12699099,3391.083591,3575,3070.25,106.88,117.61,203.66,115,27.33568533,15.78586836,12.72,9.58,73.80%,1970.56,2670.33
15-03-2023,3250,3260.350098,3192,3198.899902,3167.049316,1780522,0.084674895,1507.65514,3575,3070.25,106.88,117.61,203.66,115,27.19921692,15.70706031,12.72,9.58,70.58%,1508.22,2240.25
16-03-2023,3208,3219.800049,3172,3185,3153.287842,1901060,0.090407227,1718.695629,3575,3070.25,106.88,117.61,203.66,115,27.08103052,15.63880978,12.72,9.58,69%,1312.16,1901.06
17-03-2023,3150.5,3221.399902,3144,3179.300049,3147.644775,6739966,0.320527304,21603.43129,3575,3070.25,106.88,117.61,203.66,115,27.03256567,15.6108222,12.72,9.58,60.50%,4079.78,6739.97
20-03-2023,3169.649902,3169.649902,3095.050049,3143.300049,3112.003174,2289468,0.108878443,2492.737115,3575,3070.25,106.88,117.61,203.66,115,26.72646925,15.434057,12.72,9.58,56.40%,1291.03,2289.47
21-03-2023,3143.300049,3156.75,3097.449951,3106.100098,3075.173584,1815297,0.086328663,1567.121628,3575,3070.25,106.88,117.61,203.66,115,26.41017003,15.25139987,12.72,9.58,64.90%,1178.61,1815.3
22-03-2023,3130.050049,3143.5,3106.100098,3130.800049,3099.627686,1123939,0.05345029,600.7486547,3575,3070.25,106.88,117.61,203.66,115,26.62018577,15.3726802,12.72,9.58,51%,573.05,1123.94
23-03-2023,3114.899902,3146.350098,3101,3124.649902,3093.538574,1372218,0.065257501,895.4751702,3575,3070.25,106.88,117.61,203.66,115,26.56789306,15.34248209,12.72,9.58,58.20%,798.58,1372.22
24-03-2023,3148.899902,3170,3106,3120.5,3089.429932,1329577,0.063229656,840.6869618,3575,3070.25,106.88,117.61,203.66,115,26.53260777,15.32210547,12.72,9.58,47.10%,626.74,1329.58
27-03-2023,3135,3152.75,3106,3122.300049,3091.212158,1524217,0.072485998,1104.843911,3575,3070.25,106.88,117.61,203.66,115,26.54791301,15.33094397,12.72,9.58,50.80%,773.82,1524.22
28-03-2023,3127,3149.550049,3110.149902,3115.899902,3084.875732,1303530,0.061990959,808.0707482,3575,3070.25,106.88,117.61,203.66,115,26.49349462,15.29951833,12.72,9.58,55.80%,1000.55,1657
29-03-2023,3129,3150,3104.100098,3138.899902,3107.646973,1740616,0.082777117,1440.83174,3575,3070.25,106.88,117.61,203.66,115,26.68905622,15.41245165,12.72,9.58,64.40%,1120.51,1740.62
31-03-2023,3189.949951,3213,3152,3205.899902,3173.979736,2382581,0.113306545,2699.620223,3575,3070.25,106.88,117.61,203.66,115,27.25873567,15.74143132,12.72,9.58,64.50%,1537.94,2382.58
03-04-2023,3224.949951,3224.949951,3173.75,3200,3168.138672,1521830,0.072372482,1101.386139,3575,3070.25,106.88,117.61,203.66,115,27.2085707,15.71246195,12.46,9.8,64%,1432,2458.22
05-04-2023,3185.5,3264.350098,3185.5,3239.800049,3207.542236,2655065,0.126264854,3352.413956,3575,3070.25,106.88,117.61,203.66,115,27.54697771,15.90788593,12.46,9.8,51%,1352.86,2655.07
06-04-2023,3225,3257.350098,3215,3220.699951,3188.632568,1703464,0.081010308,1379.981436,3575,3070.25,106.88,117.61,203.66,115,27.38457573,15.81410169,12.46,9.8,49.90%,849.89,1703.46
